hand_direction_x,hand_direction_y,hand_direction_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
0.638303,-0.268941,-0.721276,0.94374,0.109793,-0.31193,0.873831,0.33344,0.353889,0.92254,0.277329,0.268346,0.872884,0.265229,0.409545,0.787145,0.155386,0.596873,g
0.649751,-0.240156,-0.721214,0.941448,0.164792,-0.294142,0.92382,0.204374,0.323709,0.960592,0.184988,0.207467,0.940187,0.194153,0.279918,0.897233,0.149676,0.415416,g
0.550319,-0.340835,-0.762221,0.91069,0.0846279,-0.404329,0.878663,0.387207,0.279324,0.944197,0.267336,0.192414,0.932669,0.270284,0.238905,0.886562,0.195206,0.419408,g
0.556168,-0.342922,-0.757021,0.908828,0.0957033,-0.406046,0.902675,0.363796,0.229849,0.948638,0.271953,0.161639,0.948251,0.266864,0.172058,0.902537,0.225444,0.366881,g
0.557997,-0.284237,-0.779646,0.918098,0.0886096,-0.386323,0.933055,0.162771,0.320803,0.973895,0.0961759,0.205617,0.965758,0.0970496,0.240608,0.921264,0.036834,0.387191,g
0.549755,-0.294908,-0.781536,0.919033,0.0676318,-0.388336,0.949725,0.104101,0.295273,0.979029,0.0569785,0.19559,0.95909,0.0501865,0.278618,0.915896,-0.0124823,0.401221,g
0.553844,-0.338241,-0.760822,0.917549,0.050842,-0.394359,0.853581,0.322313,0.409284,0.951871,0.155194,0.264305,0.920833,0.137186,0.365028,0.837611,0.0454871,0.54437,g
0.559964,-0.224671,-0.797473,0.917403,0.1283,-0.376711,0.934156,0.0352712,0.355118,0.970913,-0.032756,0.237181,0.963402,-0.0340726,0.265885,0.94068,-0.0893156,0.327329,g
0.537067,-0.251872,-0.805059,0.91781,0.0620972,-0.392134,0.936803,0.0504667,0.346199,0.971483,-0.0214731,0.236135,0.96801,-0.0295396,0.249166,0.950627,-0.0774966,0.300504,g
0.555587,-0.252351,-0.792239,0.933743,0.033971,-0.356327,0.942332,-0.00396972,0.334657,0.974914,-0.0514688,0.216551,0.957897,-0.0531182,0.282155,0.897764,-0.131954,0.420248,g
0.560457,-0.288381,-0.776353,0.937755,0.0292113,-0.346068,0.915367,0.143927,0.376018,0.961569,0.0678006,0.266061,0.960187,0.0545233,0.273987,0.896336,-0.0230303,0.442776,g
0.572974,-0.253031,-0.779536,0.943641,0.00752866,-0.330886,0.937304,-0.0379717,0.346437,0.962434,-0.0717784,0.261855,0.942928,-0.0798551,0.32328,0.883594,-0.155477,0.441688,g
0.523971,-0.284657,-0.802761,0.929523,0.0249196,-0.367922,0.950925,-0.0424126,0.306502,0.976135,-0.105044,0.190071,0.96619,-0.0997145,0.23777,0.956604,-0.118167,0.266355,g
0.541283,-0.292121,-0.788466,0.933697,0.0136633,-0.357803,0.931582,0.017105,0.363129,0.966084,-0.0560453,0.252074,0.938728,-0.0749099,0.336419,0.885849,-0.139459,0.442519,g
0.550633,-0.285049,-0.78457,0.933097,0.00953892,-0.359498,0.951649,-0.0279413,0.305913,0.966408,-0.0642566,0.248849,0.890116,-0.0674374,0.450716,0.804179,-0.173701,0.56844,g
0.533238,-0.294599,-0.793012,0.923966,0.0548096,-0.378528,0.927216,0.00396349,0.374507,0.969894,-0.102175,0.221057,0.954067,-0.116001,0.276225,0.924477,-0.140168,0.354535,g
0.563219,-0.191811,-0.803737,0.949587,-0.0349263,-0.311553,0.927231,-0.315708,0.201425,0.944303,-0.275074,0.180629,0.942812,-0.252726,0.217336,0.928525,-0.262572,0.262485,g
0.533035,-0.305034,-0.789194,0.934553,-0.0105221,-0.355669,0.937318,-0.00590526,0.348426,0.956247,-0.0798945,0.281439,0.905403,-0.0900557,0.414892,0.875045,-0.168734,0.45368,g
0.546549,-0.304221,-0.780214,0.935102,0.00295653,-0.354365,0.960889,-0.0822192,0.264449,0.941537,-0.0757426,0.328284,0.86619,-0.0952807,0.490546,0.773234,-0.20651,0.599552,g
0.587207,-0.114836,-0.80125,0.87354,-0.333627,-0.35443,0.89218,-0.426599,0.148416,0.917948,-0.385539,0.0934451,0.928778,-0.363696,0.0713921,0.889874,-0.408688,0.202727,g
0.939092,0.0148814,-0.343343,0.839566,-0.427797,-0.33484,0.882113,-0.4384,-0.172284,0.919704,-0.316501,-0.232319,0.952831,-0.198602,-0.229498,-0.537305,-0.830678,0.145864,h
0.930567,0.0445957,-0.363396,0.835169,-0.417515,-0.358014,0.865356,-0.463227,-0.191257,0.913878,-0.316328,-0.254485,0.950783,-0.18892,-0.245603,-0.555107,-0.826267,0.095597,h
0.8829,0.0725118,-0.463928,0.87085,-0.381114,-0.31044,0.803024,-0.572778,-0.164554,0.880146,-0.387377,-0.274377,0.932635,-0.252516,-0.257735,-0.539215,-0.816341,0.206967,h
0.884138,0.071336,-0.461747,0.860969,-0.394563,-0.321019,0.784875,-0.595569,-0.17108,0.879875,-0.374128,-0.293,0.937436,-0.192849,-0.289867,-0.486318,-0.863256,0.135217,h
0.873544,0.0498458,-0.484185,0.836065,-0.418344,-0.354942,0.762316,-0.618788,-0.189671,0.86779,-0.378425,-0.322078,0.923389,-0.204629,-0.324777,-0.538249,-0.823943,0.177218,h
0.88168,0.0638933,-0.467502,0.834954,-0.409894,-0.367204,0.769054,-0.604629,-0.207314,0.874798,-0.347162,-0.337945,0.911765,-0.219775,-0.346962,-0.477392,-0.87562,0.073388,h
0.877786,0.0423148,-0.477181,0.830285,-0.424735,-0.36087,0.705438,-0.677891,-0.206933,0.859356,-0.379672,-0.342573,0.911233,-0.184192,-0.368413,-0.523201,-0.851127,0.0429353,h
0.894884,0.0541677,-0.443,0.795767,-0.438229,-0.417984,0.720929,-0.655836,-0.223922,0.868362,-0.354059,-0.34726,0.92697,-0.162862,-0.33794,-0.559051,-0.82901,-0.0142554,h
0.873564,0.0579693,-0.483244,0.832504,-0.416515,-0.365312,0.703044,-0.673583,-0.228068,0.861782,-0.350256,-0.366949,0.907953,-0.162858,-0.386132,-0.50519,-0.862659,0.02456,h
0.856644,0.0763359,-0.510229,0.836333,-0.398288,-0.376715,0.716832,-0.649625,-0.253258,0.865322,-0.31255,-0.39183,0.909224,-0.140304,-0.391951,-0.463326,-0.886003,0.0181351,h
0.886051,0.0755554,-0.45739,0.830654,-0.407147,-0.379796,0.782189,-0.539422,-0.311774,0.860162,-0.347816,-0.373023,0.903777,-0.182715,-0.387044,-0.542359,-0.837644,-0.0648024,h
0.863412,0.0628733,-0.500566,0.828462,-0.415693,-0.375299,0.72497,-0.619961,-0.30011,0.857965,-0.321811,-0.400417,0.901879,-0.147607,-0.405988,-0.522253,-0.852724,-0.0106752,h
0.888124,0.0745142,-0.453522,0.826004,-0.409525,-0.387306,0.795397,-0.512559,-0.32346,0.86156,-0.337138,-0.379542,0.911156,-0.136401,-0.388832,-0.580918,-0.812999,-0.0395922,h
0.887499,0.0673016,-0.455869,0.780909,-0.42868,-0.454328,0.789743,-0.518225,-0.328251,0.869016,-0.290978,-0.400178,0.913805,-0.169409,-0.369136,-0.462933,-0.884357,-0.0600546,h
0.859068,0.0216913,-0.511401,0.809369,-0.450028,-0.377355,0.786427,-0.531422,-0.314838,0.840348,-0.331646,-0.42875,0.882179,-0.178195,-0.435898,-0.600063,-0.786394,0.146656,h
0.863062,0.00684369,-0.505051,0.805655,-0.467999,-0.363177,0.739371,-0.606176,-0.293054,0.82715,-0.381944,-0.412241,0.870761,-0.232013,-0.433526,-0.635357,-0.761757,0.126682,h
0.862576,0.0302206,-0.505025,0.817869,-0.447469,-0.361749,0.751622,-0.587271,-0.300295,0.842852,-0.341531,-0.41588,0.883076,-0.177947,-0.434178,-0.582019,-0.806687,0.102513,h
0.88254,0.0225168,-0.469699,0.786189,-0.455789,-0.417329,0.79158,-0.509914,-0.336732,0.846697,-0.329492,-0.417779,0.900387,-0.153277,-0.407197,-0.627381,-0.774473,0.0811487,h
0.867639,0.0420447,-0.495413,0.827544,-0.43632,-0.353263,0.792431,-0.515983,-0.325291,0.84502,-0.342103,-0.410984,0.880787,-0.157357,-0.446601,-0.634414,-0.764585,0.113699,h
0.867889,0.045099,-0.494706,0.836347,-0.42543,-0.345735,0.796927,-0.498687,-0.340909,0.844981,-0.347569,-0.406451,0.884305,-0.140084,-0.445399,-0.6335,-0.767684,0.0966366,h
0.881393,0.0414214,-0.470564,0.802791,-0.433464,-0.409434,0.789832,-0.503626,-0.350038,0.836163,-0.344417,-0.426858,0.889294,-0.147135,-0.433021,-0.594311,-0.804168,0.0103679,h
0.876619,0.0105478,-0.48107,0.777564,-0.45445,-0.434591,0.793261,-0.487673,-0.364571,0.83795,-0.333698,-0.43184,0.887632,-0.135013,-0.440319,-0.597399,-0.797326,0.0859369,h
0.865354,0.0210289,-0.50072,0.799199,-0.451037,-0.397298,0.77546,-0.505429,-0.378422,0.833473,-0.342011,-0.433994,0.873964,-0.191643,-0.446608,-0.611337,-0.788195,0.0708225,h
0.864064,0.0372468,-0.502002,0.784021,-0.442152,-0.435674,0.748034,-0.547318,-0.37535,0.828822,-0.347328,-0.438654,0.879706,-0.164097,-0.446307,-0.570483,-0.820381,0.0390431,h
0.884704,0.011947,-0.466,0.762021,-0.45803,-0.457746,0.797076,-0.468694,-0.380783,0.853108,-0.302381,-0.425175,0.90766,-0.120015,-0.402181,-0.559856,-0.82826,0.0233779,h
-0.0245493,0.264359,-0.964112,0.526219,-0.263634,-0.808449,0.293802,-0.59161,0.750785,0.0634059,-0.688399,0.722556,-0.119398,-0.713743,0.690156,0.218532,0.00349898,-0.975824,i
-0.0230268,0.289171,-0.957001,0.533628,-0.253356,-0.806878,0.284329,-0.606607,0.742418,0.053552,-0.69534,0.716683,-0.137508,-0.722087,0.677998,0.200979,-0.0197718,-0.979396,i
-0.0269251,0.288946,-0.956967,0.539686,-0.24765,-0.804617,0.291246,-0.600094,0.745026,0.0622484,-0.688868,0.722209,-0.131543,-0.719849,0.681552,0.198707,-0.0638716,-0.977975,i
-0.0728683,0.320713,-0.944369,0.55652,-0.230443,-0.798236,0.298967,-0.588692,0.75104,0.0637033,-0.673415,0.736515,-0.129367,-0.710566,0.691636,0.0962559,-0.233954,-0.967471,i
-0.102341,0.355592,-0.929021,0.532037,-0.211607,-0.819853,0.282289,-0.621172,0.731067,0.0655662,-0.669811,0.739631,-0.124562,-0.726585,0.675691,-0.015679,-0.367922,-0.929725,i
-0.0733023,0.327014,-0.942172,0.514732,-0.237557,-0.823783,0.27311,-0.609592,0.744183,0.0527275,-0.689744,0.722131,-0.128883,-0.721635,0.680171,0.0986339,-0.189032,-0.977005,i
-0.082285,0.279785,-0.95653,0.511612,-0.248752,-0.82242,0.304452,-0.550027,0.777675,0.0891957,-0.65186,0.753076,-0.0942855,-0.685749,0.721705,0.148538,-0.0759756,-0.985984,i
-0.0932328,0.239152,-0.966496,0.510086,-0.262355,-0.819135,0.30818,-0.541053,0.782487,0.111798,-0.638184,0.761723,-0.0649047,-0.686958,0.723793,0.183342,0.0572355,-0.981382,i
-0.0586778,0.340904,-0.938265,0.522017,-0.232115,-0.820744,0.25444,-0.617549,0.74424,0.0380954,-0.701727,0.711427,-0.143793,-0.726364,0.6721,0.131307,-0.0802765,-0.988086,i
-0.110491,0.363603,-0.924978,0.505194,-0.2391,-0.829223,0.250498,-0.625373,0.739026,0.0389359,-0.651549,0.757607,-0.152203,-0.695879,0.701845,-0.0885942,-0.400248,-0.912115,i
-0.0827186,0.318751,-0.944222,0.470051,-0.274988,-0.838709,0.234408,-0.630484,0.739961,0.0131556,-0.695968,0.717952,-0.149656,-0.729769,0.667113,0.00463779,-0.287824,-0.957672,i
-0.0768435,0.32326,-0.943185,0.481323,-0.277535,-0.831446,0.188762,-0.632016,0.751614,0.00353651,-0.673042,0.739596,-0.168867,-0.734174,0.657626,0.0266658,-0.292774,-0.95581,i
-0.0675569,0.293685,-0.953512,0.481366,-0.295959,-0.825042,0.190804,-0.604056,0.773764,0.00670428,-0.653388,0.756993,-0.171805,-0.716137,0.676484,0.0796174,-0.245959,-0.966005,i
-0.0692376,0.323688,-0.943627,0.471778,-0.28232,-0.835297,0.193111,-0.642702,0.741379,-0.014062,-0.667754,0.744249,-0.182843,-0.734812,0.653161,0.0165944,-0.355457,-0.934545,i
-0.0826644,0.318747,-0.944228,0.49224,-0.27481,-0.825941,0.223878,-0.604348,0.764619,0.0198809,-0.642538,0.765996,-0.154589,-0.702362,0.694831,0.0644733,-0.300502,-0.951599,i
-0.0656417,0.274734,-0.959277,0.49836,-0.295373,-0.815102,0.180521,-0.573926,0.798762,0.0107977,-0.612944,0.790052,-0.164316,-0.665291,0.728277,0.109108,-0.240382,-0.964527,i
-0.059917,0.266067,-0.96209,0.469988,-0.308563,-0.826982,0.171931,-0.589223,0.789466,0.0043438,-0.644859,0.764289,-0.170343,-0.689358,0.704108,0.137677,-0.121316,-0.98302,i
-0.0764259,0.293673,-0.952846,0.462156,-0.300272,-0.834415,0.165687,-0.598367,0.783903,-0.00571554,-0.608127,0.793819,-0.179617,-0.683237,0.70776,0.010854,-0.42838,-0.903533,i
-0.0581739,0.339048,-0.938969,0.494731,-0.274497,-0.824556,0.170671,-0.62653,0.760481,-0.0340877,-0.632842,0.77353,-0.211144,-0.70107,0.681116,-0.00927524,-0.475273,-0.87979,i
-0.0463506,0.312434,-0.948808,0.482877,-0.296388,-0.824005,0.13617,-0.609797,0.780772,-0.0366133,-0.6475,0.761185,-0.216014,-0.696643,0.684124,0.100588,-0.21591,-0.971218,i
-0.0391088,0.263787,-0.963788,0.492585,-0.313714,-0.811753,0.179888,-0.607739,0.773494,-0.0108842,-0.629865,0.776628,-0.191414,-0.70475,0.683146,0.137823,-0.186967,-0.97265,i
-0.0438561,0.323752,-0.945125,0.49656,-0.2879,-0.818866,0.166001,-0.622536,0.764783,-0.0181357,-0.644375,0.764495,-0.215993,-0.695569,0.685223,0.0606228,-0.319562,-0.945624,i
-0.0551624,0.36032,-0.931196,0.493652,-0.266622,-0.82778,0.190207,-0.636237,0.747679,-0.016603,-0.663053,0.748388,-0.203118,-0.709021,0.675302,0.0499058,-0.299787,-0.9527,i
-0.0725037,0.320165,-0.944583,0.453855,-0.280628,-0.845733,0.182763,-0.620664,0.762479,-0.00605519,-0.639109,0.769092,-0.18474,-0.709397,0.680167,0.0304232,-0.320442,-0.94678,i
-0.0512674,0.312658,-0.948481,0.462731,-0.281714,-0.840545,0.184862,-0.663684,0.72481,-0.0217411,-0.641527,0.766792,-0.195259,-0.739589,0.644114,0.0821294,-0.277677,-0.957157,i
0.140494,0.205116,-0.968602,0.43248,-0.27456,-0.858824,0.0858063,-0.347964,-0.933573,0.38625,-0.553003,-0.73824,-0.231936,-0.585967,0.776433,-0.361692,-0.642701,0.675362,k
0.156096,0.227808,-0.961113,0.394141,-0.23914,-0.887392,0.0356782,-0.223733,-0.973997,0.396144,-0.413372,-0.819874,-0.253312,-0.631258,0.733039,-0.430922,-0.68483,0.587634,k
0.150738,0.139149,-0.978732,0.445225,-0.306877,-0.84119,0.0330287,-0.270848,-0.962055,0.36846,-0.628894,-0.684638,-0.244606,-0.563558,0.789031,-0.391973,-0.617957,0.681533,k
0.152855,0.170737,-0.973388,0.469281,-0.261395,-0.843474,0.113139,-0.42785,-0.896741,0.385217,-0.624045,-0.679835,-0.27247,-0.509345,0.816289,-0.474209,-0.553017,0.685054,k
0.130957,0.199692,-0.971068,0.466452,-0.238444,-0.851802,0.0700075,-0.254739,-0.964472,0.392466,-0.500782,-0.771484,-0.245751,-0.519821,0.818164,-0.370086,-0.573433,0.730898,k
0.155563,0.207325,-0.965824,0.41564,-0.236307,-0.878295,0.148417,-0.467475,-0.871459,0.346765,-0.585633,-0.732658,-0.28395,-0.542068,0.790907,-0.458229,-0.587902,0.666632,k
0.131768,0.182994,-0.974244,0.471684,-0.258982,-0.842877,0.0916162,-0.310036,-0.9463,0.37624,-0.580234,-0.722338,-0.228905,-0.546745,0.805402,-0.367946,-0.59851,0.711619,k
0.151044,0.192951,-0.969513,0.420242,-0.265481,-0.867708,0.107821,-0.401756,-0.909377,0.348867,-0.606565,-0.714403,-0.266083,-0.558692,0.785533,-0.428925,-0.602219,0.673317,k
0.147265,0.222572,-0.963729,0.436559,-0.213715,-0.873923,0.1355,-0.441611,-0.886916,0.365549,-0.519666,-0.772218,-0.276723,-0.535801,0.79771,-0.451047,-0.582723,0.676011,k
0.127441,0.220646,-0.966992,0.422826,-0.221959,-0.878608,0.080883,-0.302642,-0.949666,0.365429,-0.510951,-0.778068,-0.254612,-0.533557,0.80653,-0.402615,-0.589451,0.70032,k
0.13683,0.201078,-0.969972,0.442156,-0.249474,-0.861546,0.0842565,-0.308714,-0.947416,0.367609,-0.528028,-0.765539,-0.257885,-0.52527,0.810918,-0.392258,-0.580053,0.713913,k
0.16607,0.213357,-0.962756,0.392324,-0.243314,-0.887063,0.155456,-0.483514,-0.861422,0.341044,-0.581233,-0.738821,-0.295168,-0.543569,0.785753,-0.4657,-0.586938,0.66229,k
0.180442,0.249275,-0.951474,0.410566,-0.210011,-0.887317,0.15892,-0.464456,-0.87122,0.364684,-0.511585,-0.778002,-0.319323,-0.542242,0.777179,-0.501121,-0.581273,0.641092,k
0.15576,0.237155,-0.958904,0.453245,-0.192921,-0.870259,0.147189,-0.419683,-0.895657,0.393263,-0.493687,-0.77564,-0.282762,-0.537017,0.79477,-0.443845,-0.591495,0.673154,k
0.114671,0.213057,-0.970287,0.482561,-0.219408,-0.847935,0.0304854,-0.194084,-0.980511,0.388621,-0.446389,-0.806046,-0.215979,-0.575174,0.789004,-0.359622,-0.630645,0.68772,k
0.13736,0.198406,-0.970447,0.464824,-0.245382,-0.850721,0.0791127,-0.266605,-0.960553,0.367471,-0.58673,-0.721604,-0.246878,-0.543315,0.802409,-0.394557,-0.598329,0.697371,k
0.165589,0.151459,-0.974495,0.438477,-0.316655,-0.841111,0.105665,-0.358469,-0.927542,0.359275,-0.514416,-0.778651,-0.271337,-0.560243,0.782627,-0.381201,-0.593642,0.708714,k
0.140935,0.221511,-0.96492,0.437547,-0.22097,-0.871622,0.10134,-0.365272,-0.925368,0.357457,-0.525988,-0.771726,-0.26919,-0.541779,0.796249,-0.424045,-0.587328,0.689371,k
0.186921,0.251615,-0.949605,0.411929,-0.214447,-0.885622,0.168455,-0.489275,-0.855706,0.358422,-0.541497,-0.76047,-0.329336,-0.541088,0.773797,-0.511434,-0.578689,0.635259,k
0.139833,0.242907,-0.959918,0.451646,-0.202932,-0.868812,0.0481021,-0.217857,-0.974795,0.383645,-0.399892,-0.832408,-0.260448,-0.593891,0.761223,-0.419672,-0.638628,0.645004,k
0.145813,0.194197,-0.970065,0.435832,-0.265179,-0.860076,0.0767769,-0.304038,-0.949561,0.362627,-0.537063,-0.76162,-0.271189,-0.517484,0.811583,-0.390584,-0.569865,0.722978,k
0.16412,0.200097,-0.965933,0.379701,-0.262449,-0.887101,0.13285,-0.431407,-0.892322,0.348499,-0.560602,-0.751181,-0.288232,-0.545153,0.78723,-0.435818,-0.585704,0.683384,k
0.155919,0.242388,-0.957568,0.423643,-0.210054,-0.881138,0.134841,-0.425954,-0.89464,0.356969,-0.524824,-0.772744,-0.289525,-0.545761,0.786334,-0.462756,-0.587388,0.663952,k
0.154553,0.242583,-0.95774,0.42483,-0.201894,-0.882473,0.121088,-0.38689,-0.914141,0.363787,-0.487084,-0.793982,-0.292612,-0.540386,0.788899,-0.451622,-0.584058,0.674474,k
0.216492,0.288566,-0.932663,0.363409,-0.195492,-0.910888,0.177049,-0.405524,-0.896774,0.351842,-0.515059,-0.781614,-0.3628,-0.55573,0.748025,-0.537982,-0.58545,0.606485,k
0.0608036,0.169152,-0.983713,-0.673432,0.0611715,-0.736714,0.0931455,-0.172849,-0.980534,-0.129603,-0.471713,0.872175,-0.290431,-0.407247,0.86591,-0.553411,-0.420678,0.718864,l
0.0391487,0.133443,-0.990283,-0.687432,0.0245145,-0.725835,0.0739996,-0.15186,-0.985628,-0.114567,-0.503619,0.856296,-0.274706,-0.417308,0.866251,-0.534897,-0.427,0.729079,l
0.0581302,0.139003,-0.988584,-0.691494,0.0389491,-0.721331,0.0764645,-0.232102,-0.969681,-0.117706,-0.488211,0.864752,-0.294579,-0.401215,0.867323,-0.527871,-0.418121,0.739275,l
0.0298011,0.139537,-0.989768,-0.69221,0.0427481,-0.720429,0.063536,-0.121987,-0.990496,-0.102853,-0.477171,0.872771,-0.263327,-0.396393,0.879507,-0.517989,-0.412065,0.749593,l
0.039942,0.146073,-0.988467,-0.691653,0.0308532,-0.72157,0.0781969,-0.147554,-0.985958,-0.113575,-0.474469,0.872915,-0.277726,-0.407788,0.869815,-0.522046,-0.418461,0.743208,l
0.0588277,0.144966,-0.987686,-0.682866,0.0337038,-0.729766,0.0898775,-0.181036,-0.979361,-0.113034,-0.490098,0.864307,-0.290204,-0.404232,0.867397,-0.519034,-0.420618,0.744099,l
0.0272995,0.0789736,-0.996503,-0.688207,-0.00558809,-0.725493,0.0482946,-0.209998,-0.976508,-0.0886454,-0.497438,0.862959,-0.260891,-0.381383,0.886839,-0.47632,-0.412109,0.776715,l
0.088666,0.126416,-0.988007,-0.686909,0.0321452,-0.726032,0.0955749,-0.343491,-0.93428,-0.143722,-0.45837,0.877064,-0.314353,-0.369974,0.874243,-0.53437,-0.389856,0.749974,l
0.0411792,0.0685497,-0.996798,-0.68206,-0.0263441,-0.730822,0.0553334,-0.244585,-0.968048,-0.0932199,-0.479593,0.872525,-0.273527,-0.370635,0.887588,-0.496693,-0.399603,0.770464,l
0.0324187,0.114071,-0.992943,-0.680967,0.0188162,-0.732072,0.0601476,-0.165884,-0.984309,-0.102824,-0.501722,0.858896,-0.269227,-0.406675,0.873002,-0.510418,-0.422689,0.748871,l
0.0648486,0.148968,-0.986713,-0.672073,0.0389277,-0.739461,0.0828558,-0.212297,-0.973686,-0.132739,-0.470723,0.872239,-0.301976,-0.384693,0.872251,-0.535681,-0.391096,0.748392,l
0.0867291,0.165659,-0.982362,-0.667521,0.0510784,-0.742837,0.101411,-0.214078,-0.971538,-0.150249,-0.458323,0.875994,-0.321048,-0.375354,0.869504,-0.553581,-0.378878,0.74162,l
0.111617,0.145695,-0.983013,-0.662606,0.04413,-0.747667,0.109313,-0.283368,-0.952761,-0.157635,-0.407569,0.899466,-0.326509,-0.33979,0.882006,-0.531354,-0.352368,0.770389,l
0.0847474,0.112532,-0.990027,-0.665763,0.024573,-0.745759,0.082119,-0.32272,-0.942925,-0.131756,-0.393636,0.909775,-0.303747,-0.324704,0.895715,-0.514464,-0.361167,0.777744,l
0.0468301,0.05958,-0.997124,-0.685225,-0.012517,-0.728224,0.0560654,-0.239777,-0.969208,-0.0986718,-0.449942,0.88759,-0.273194,-0.344423,0.898186,-0.487769,-0.37362,0.78898,l
0.0426503,0.0302526,-0.998632,-0.685506,-0.0726041,-0.724437,0.0560572,-0.250676,-0.966447,-0.102601,-0.412405,0.905204,-0.269265,-0.325927,0.906238,-0.457434,-0.359614,0.813285,l
0.0979302,0.0758654,-0.992297,-0.659294,-0.00866146,-0.751836,0.0891411,-0.347037,-0.933606,-0.139768,-0.358609,0.922965,-0.307438,-0.300881,0.902747,-0.511573,-0.347626,0.78578,l
0.0621962,0.084505,-0.99448,-0.67926,0.0202902,-0.733617,0.0663784,-0.293684,-0.953595,-0.113256,-0.424968,0.898095,-0.290154,-0.340673,0.894289,-0.509725,-0.370922,0.776272,l
0.067093,0.135445,-0.988511,-0.668626,0.0470803,-0.742107,0.0763012,-0.215497,-0.973519,-0.125893,-0.454369,0.881873,-0.304061,-0.369352,0.878138,-0.523832,-0.388232,0.758205,l
0.0625175,0.138937,-0.988326,-0.661761,0.0315914,-0.749049,0.0781695,-0.183635,-0.979882,-0.137854,-0.472953,0.870237,-0.300413,-0.389684,0.870574,-0.53684,-0.401911,0.741802,l
0.0980946,0.144462,-0.984636,-0.665516,0.063401,-0.743686,0.0878836,-0.297288,-0.950735,-0.151071,-0.446507,0.881935,-0.331175,-0.357052,0.873406,-0.546087,-0.374426,0.749396,l
0.117883,0.113379,-0.986534,-0.660101,0.0385198,-0.750188,0.102787,-0.302902,-0.947463,-0.146478,-0.352804,0.924161,-0.301816,-0.295043,0.906563,-0.483454,-0.33529,0.808612,l
0.084961,0.0782121,-0.99331,-0.666985,-0.0089318,-0.745018,0.0866073,-0.331478,-0.93948,-0.122457,-0.368198,0.921648,-0.297317,-0.308928,0.903419,-0.50311,-0.35905,0.786106,l
0.0756016,0.0339836,-0.996559,-0.684496,-0.055704,-0.726885,0.0848153,-0.256539,-0.962805,-0.118992,-0.348511,0.929721,-0.288442,-0.284904,0.914128,-0.463923,-0.328174,0.822847,l
0.0659112,0.0671717,-0.995562,-0.673704,0.00893288,-0.738947,0.0717179,-0.248473,-0.96598,-0.12626,-0.415401,0.900833,-0.296295,-0.324994,0.898102,-0.495624,-0.359019,0.790862,l
-0.0051659,0.26266,-0.964875,0.468104,-0.251476,-0.847135,0.174647,-0.688806,0.703594,-0.0467121,-0.684615,0.727406,-0.218204,-0.647202,0.730422,-0.471852,-0.607507,0.638977,m
0.0616799,0.301249,-0.951549,0.419224,-0.204095,-0.884645,0.150551,-0.627145,0.764214,-0.102,-0.62083,0.777281,-0.276816,-0.598709,0.751612,-0.558278,-0.551448,0.619863,m
0.0579879,0.287746,-0.955949,0.422494,-0.191139,-0.885982,0.170609,-0.569563,0.804046,-0.0917601,-0.574614,0.813264,-0.258791,-0.572924,0.777679,-0.55443,-0.545685,0.628359,m
0.0660778,0.30062,-0.951452,0.417011,-0.19761,-0.887159,0.146582,-0.579724,0.80152,-0.104727,-0.574152,0.812023,-0.276876,-0.551666,0.786768,-0.561624,-0.518438,0.644826,m
0.0161626,0.280236,-0.959795,0.491395,-0.24351,-0.836202,0.154144,-0.551766,0.81963,-0.0802905,-0.545429,0.834302,-0.244106,-0.517605,0.820059,-0.549818,-0.48452,0.680398,m
0.0254295,0.264054,-0.964173,0.472918,-0.277818,-0.836161,0.089252,-0.511403,0.854693,-0.100889,-0.51371,0.852011,-0.262829,-0.47513,0.839745,-0.564489,-0.43207,0.703326,m
0.0732344,0.310108,-0.947877,0.433164,-0.211144,-0.876235,0.141246,-0.547974,0.824484,-0.130025,-0.549233,0.825491,-0.292588,-0.532932,0.793962,-0.584387,-0.498804,0.640068,m
0.0406552,0.33551,-0.941159,0.42067,-0.167612,-0.891596,0.228429,-0.547059,0.805324,-0.0405488,-0.55603,0.830173,-0.243876,-0.538832,0.80634,-0.534095,-0.517409,0.668603,m
0.0233799,0.319584,-0.94727,0.394336,-0.198677,-0.897233,0.212657,-0.568117,0.794997,-0.0660977,-0.567843,0.820479,-0.250346,-0.545272,0.800004,-0.549614,-0.505225,0.665336,m
-0.107742,0.348734,-0.931008,0.405305,-0.208016,-0.890201,0.264737,-0.567972,0.779309,0.0487549,-0.562628,0.825272,-0.137964,-0.519312,0.843374,-0.454235,-0.472034,0.755549,m
-0.0892574,0.3433,-0.934975,0.401489,-0.209806,-0.891509,0.276438,-0.647573,0.710092,0.0341835,-0.650909,0.758385,-0.156589,-0.605302,0.780442,-0.462648,-0.546968,0.697699,m
-0.0894529,0.310387,-0.946392,0.384862,-0.230654,-0.893689,0.29366,-0.668068,0.683702,0.0321692,-0.67561,0.736557,-0.171933,-0.661046,0.730381,-0.491814,-0.599147,0.631777,m
-0.105268,0.226171,-0.968383,0.367281,-0.304567,-0.878831,0.345979,-0.642192,0.684023,0.0679664,-0.691303,0.719361,-0.125786,-0.68684,0.715841,-0.439209,-0.639097,0.631388,m
